1.681690e+03	7.693835e+00	1.228876e+03	4.639958e-13	3.031323e-27	1.855395e+06
1.691700e+03	7.726427e+00	1.229126e+03	4.547532e-13	2.994948e-27	1.840522e+06
1.701710e+03	7.758946e+00	1.229372e+03	4.457488e-13	2.959225e-27	1.825857e+06
1.711720e+03	7.791393e+00	1.229614e+03	4.369752e-13	2.924138e-27	1.811396e+06
1.721730e+03	7.823768e+00	1.229854e+03	4.284251e-13	2.889673e-27	1.797135e+06
1.731740e+03	7.856071e+00	1.230089e+03	4.200916e-13	2.855816e-27	1.783070e+06
1.741750e+03	7.888304e+00	1.230322e+03	4.119679e-13	2.822551e-27	1.769196e+06
1.751760e+03	7.920467e+00	1.230551e+03	4.040475e-13	2.789866e-27	1.755512e+06
1.761770e+03	7.952561e+00	1.230778e+03	3.963243e-13	2.757746e-27	1.742011e+06
1.771780e+03	7.984585e+00	1.231001e+03	3.887922e-13	2.726179e-27	1.728692e+06
1.781790e+03	8.016542e+00	1.231221e+03	3.814454e-13	2.695152e-27	1.715551e+06
1.791800e+03	8.048431e+00	1.231438e+03	3.742783e-13	2.664653e-27	1.702584e+06
1.801810e+03	8.080253e+00	1.231652e+03	3.672855e-13	2.634669e-27	1.689788e+06
1.811820e+03	8.112008e+00	1.231864e+03	3.604619e-13	2.605190e-27	1.677160e+06
1.821830e+03	8.143698e+00	1.232073e+03	3.538024e-13	2.576204e-27	1.664696e+06
1.831840e+03	8.175322e+00	1.232278e+03	3.473022e-13	2.547700e-27	1.652394e+06
1.841850e+03	8.206882e+00	1.232482e+03	3.409566e-13	2.519668e-27	1.640251e+06
1.851860e+03	8.238378e+00	1.232682e+03	3.347611e-13	2.492096e-27	1.628264e+06
1.861870e+03	8.269809e+00	1.232880e+03	3.287114e-13	2.464976e-27	1.616429e+06
1.871880e+03	8.301178e+00	1.233076e+03	3.228032e-13	2.438296e-27	1.604744e+06
1.881890e+03	8.332484e+00	1.233269e+03	3.170325e-13	2.412049e-27	1.593207e+06
1.891900e+03	8.363728e+00	1.233459e+03	3.113954e-13	2.386224e-27	1.581815e+06
1.901910e+03	8.394910e+00	1.233647e+03	3.058881e-13	2.360812e-27	1.570564e+06
1.911920e+03	8.426031e+00	1.233833e+03	3.005068e-13	2.335804e-27	1.559454e+06
1.921930e+03	8.457092e+00	1.234016e+03	2.952482e-13	2.311193e-27	1.548480e+06
1.931940e+03	8.488092e+00	1.234198e+03	2.901087e-13	2.286969e-27	1.537641e+06
1.941950e+03	8.519032e+00	1.234376e+03	2.850851e-13	2.263125e-27	1.526935e+06
1.951960e+03	8.549914e+00	1.234553e+03	2.801741e-13	2.239652e-27	1.516359e+06
1.961970e+03	8.580737e+00	1.234728e+03	2.753727e-13	2.216544e-27	1.505910e+06
1.971980e+03	8.611501e+00	1.234900e+03	2.706778e-13	2.193792e-27	1.495587e+06
1.981990e+03	8.642207e+00	1.235070e+03	2.660866e-13	2.171389e-27	1.485388e+06
1.992000e+03	8.672857e+00	1.235239e+03	2.615962e-13	2.149328e-27	1.475310e+06
2.002010e+03	8.703449e+00	1.235405e+03	2.572040e-13	2.127602e-27	1.465351e+06
2.012020e+03	8.733984e+00	1.235569e+03	2.529072e-13	2.106205e-27	1.455510e+06
2.022030e+03	8.764464e+00	1.235732e+03	2.487034e-13	2.085129e-27	1.445784e+06
2.032040e+03	8.794888e+00	1.235892e+03	2.445902e-13	2.064368e-27	1.436171e+06
2.042050e+03	8.825256e+00	1.236051e+03	2.405650e-13	2.043917e-27	1.426670e+06
2.052060e+03	8.855570e+00	1.236207e+03	2.366256e-13	2.023769e-27	1.417279e+06
2.062070e+03	8.885829e+00	1.236362e+03	2.327697e-13	2.003917e-27	1.407996e+06
2.072080e+03	8.916034e+00	1.236515e+03	2.289953e-13	1.984357e-27	1.398818e+06
2.082090e+03	8.946185e+00	1.236667e+03	2.253001e-13	1.965082e-27	1.389745e+06
2.092100e+03	8.976284e+00	1.236816e+03	2.216821e-13	1.946087e-27	1.380775e+06
2.102110e+03	9.006329e+00	1.236964e+03	2.181394e-13	1.927367e-27	1.371906e+06
2.112120e+03	9.036322e+00	1.237110e+03	2.146700e-13	1.908915e-27	1.363136e+06
2.122130e+03	9.066262e+00	1.237255e+03	2.112721e-13	1.890728e-27	1.354464e+06
